team,INT,CR,ACR,CCOP,CCSP,BLK,TKL,FC,FS,P,AW,BR,DR,DW,IBS,OBS,DSP,PK,FKCR,CRN,FKS,SV,AKS,PKC,CL,PUNCH,ALB,ATB,LMT,TOFF,BCS
Hertha Berlin,23.117889130961025,33.52699104333091,8.956669087388041,13.858629871701767,2.8443476155894456,7.080610021786493,32.49818445896877,27.051561365286855,22.875816993464053,696.9862018881627,43.14935850883563,120.49140643911886,18.276446381021547,115.34737351730817,16.70297748729121,7.806826434277415,20.152505446623096,0.2420721374969741,2.3602033405954974,8.835633018639555,0.9077705156136529,6.4754296780440574,0.4841442749939482,0.3631082062454612,46.23577826192205,0.42362624061970466,65.29895908980876,1.02880658436214,0.0,4.538852578068265,2.1181312030985233
Mainz 05,24.8965257744889,40.51172707889126,9.53217107738618,18.18637902922363,2.69660102847109,7.776244826288725,33.11175216355199,26.9660102847109,22.70161796061708,660.5418286717672,41.891383419039265,131.56904552865922,19.879593628496178,116.76909569798069,17.998244073748904,13.294870186880724,24.645679167189265,0.18813495547472722,3.0101592875956356,9.406747773736361,1.1288097328483633,7.462686567164179,0.43898156277436345,0.25084660729963626,42.393076633638536,0.6898281700739998,70.67603160667252,1.003386429198545,0.06271165182490906,5.205067101467454,1.693214599272545
Freiburg,24.229074889867842,35.37185799429904,9.069707178025395,15.418502202643174,2.591344908007256,8.097952837522675,37.898419279606124,27.533039647577095,27.597823270277278,701.1531484840633,38.41668826120757,123.93107022544702,15.677636693443898,117.58227520082924,15.483285825343355,12.827157294635917,19.629437678154964,0.4534853589012698,3.0448302669085257,10.041461518528116,1.2308888313034467,7.644467478621405,0.5830526043016326,0.4534853589012698,55.77869914485618,0.971754340502721,73.59419538740607,0.647836227001814,0.0,3.3687483804094325,1.4900233221041723
Schalke 04,26.9660102847109,33.8642919854509,10.096575943810361,13.796563401479997,4.76608553869309,7.525398218989088,41.13884359714035,28.721936535808354,25.837200551862537,649.8808478615327,39.00664743509344,135.4571679418036,23.203311175216356,127.8690580709896,16.86943434090054,10.221999247460179,24.206697604414902,0.5644048664241816,4.703373886868181,10.15928759563527,1.1288097328483633,7.462686567164179,0.43898156277436345,0.37626991094945444,39.94732221246708,0.940674777373636,60.8303022701618,0.8152514737238179,0.06271165182490906,4.8287971905179985,1.6305029474476358
Augsburg,30.54298642533937,38.46153846153847,9.615384615384617,16.08848667672197,3.01659125188537,8.547008547008547,37.89592760180996,29.16038210155857,22.498743086978383,658.371040723982,43.11211664152841,135.87229763700353,13.323278029160383,114.94469582704878,18.099547511312217,10.997988939165412,22.121669180492713,0.31422825540472604,2.6395173453996987,9.175465057817998,1.194067370537959,7.792860734037205,0.4399195575666164,0.1256913021618904,46.00301659125189,0.4399195575666164,65.17094017094017,0.6284565108094521,0.18853695324283562,5.341880341880342,1.6339869281045751
VfB Stuttgart,25.01256913021619,45.688788335847164,11.814982403217698,14.768728004022122,2.7023629964806437,7.290095525389643,36.136249371543485,23.44142785319256,25.138260432378082,645.4248366013072,46.694318753142284,123.80593262946203,14.894419306184012,121.60633484162896,15.397184514831576,10.243841126194068,19.41930618401207,0.0628456510809452,3.2051282051282053,10.683760683760685,1.0055304172951232,7.101558572146808,0.8798391151332328,0.18853695324283562,52.79034690799397,1.0055304172951232,61.65158371040724,0.6913021618903973,0.37707390648567124,4.2106586224233284,1.2569130216189042
Hannover 96,28.48101265822785,32.328121121866474,7.383966244725738,13.464879622735172,2.7302060064532143,7.69421692727724,36.23727972201539,26.18515760734674,26.18515760734674,650.4715810374782,39.21568627450981,126.70637875403327,17.063787540332587,117.64705882352942,14.333581533879375,9.55572102258625,24.075452965996526,0.18615040953090098,2.7922561429635144,8.873169520972947,0.8066517746339041,9.74187143211715,0.5584512285927029,0.43435095557210224,47.282204020848845,0.9307520476545048,63.849590469099034,0.5584512285927029,0.0,3.5989079175974186,1.0548523206751055
Nuernberg,23.609443777511004,33.01320528211284,7.4029611844737895,11.938108576764039,3.201280512204882,7.936507936507937,36.74803254635188,26.21048419367747,25.81032412965186,649.9933306655995,43.15059357076164,126.31719354408429,16.539949313058557,120.11471255168733,12.871815392823796,11.204481792717088,19.541149793250632,0.4001600640256103,3.6681339202347605,10.070694944644526,1.2671735360810992,7.669734560490863,0.46685340802987857,0.2667733760170735,52.82112845138055,1.600640256102441,62.024809923969585,0.533546752034147,0.06669334400426838,3.601440576230492,1.0004001600640255
Manchester City,14.884868421052632,32.23684210526316,6.332236842105263,16.447368421052634,1.8092105263157896,2.5904605263157894,21.38157894736842,13.486842105263158,12.541118421052632,972.6151315789474,22.450657894736842,91.36513157894737,17.845394736842103,73.80756578947368,18.46217105263158,9.786184210526317,16.159539473684212,0.1644736842105263,1.7680921052631577,12.25328947368421,0.8634868421052633,2.384868421052632,0.6578947368421052,0.1644736842105263,22.327302631578945,0.24671052631578946,45.14802631578947,1.439144736842105,0.0,4.029605263157895,2.1792763157894735
Liverpool,14.052989616899392,32.26817042606516,7.7425707124955245,14.411027568922306,2.0139634801288935,3.490870032223416,27.34514858575009,14.097744360902256,15.843179377013964,893.483709273183,27.12137486573577,106.29251700680273,15.753669889008236,85.07876834944504,17.051557465091303,8.816684568564268,19.11027568922306,0.3132832080200501,2.0139634801288935,11.143931256713211,0.8950948800572861,3.4013605442176873,0.8055853920515574,0.044754744002864305,28.55352667382743,0.7608306480486932,52.18403150733978,1.7006802721088436,0.08950948800572861,3.4461152882205512,2.4167561761546725
Chelsea,15.508303312538441,30.401546437044196,5.843071786310518,17.08988665319392,1.801247693524295,3.20709955188472,27.19444688515948,14.893243124505755,18.847201476144452,964.6779720586944,23.372287145242073,104.25270187154028,19.63799314647219,88.43686846498551,16.650557947456285,10.104560231965557,20.077321852209824,0.21966435286881644,1.6255162112292418,9.445567173359107,1.3179861172128988,3.7342939987698798,0.3514629645901063,0.08786574114752657,26.00825937966787,0.4832615763113962,47.97469466654951,2.723837975573324,0.08786574114752657,3.646428257622353,1.493717599507952
Tottenham,15.130418639190568,29.843126334354405,7.704446300937528,13.877285807110367,2.134967047247749,5.198180636777127,29.23976608187134,17.451034994894645,17.07973637798199,822.2407871530678,28.311519539589714,109.76515362480274,17.033324050867908,90.96816114359973,15.176830966304648,9.793001021071195,16.244314489928524,0.18564930845632596,2.088554720133667,9.003991460131811,1.0674835236238744,5.56947925368978,0.8818342151675485,0.23206163557040746,35.73749187784275,1.021071196509793,51.33203378817413,1.1603081778520374,0.13923698134224446,3.434512206442031,1.6244314489928522
Arsenal,19.326390843418707,28.3797729618163,5.91049817056009,13.322075241579885,1.2665353222628764,5.535228445445163,28.567407824373767,19.326390843418707,21.57800919410826,812.9749507458484,26.50342433624167,107.70241110798385,14.119523407449103,90.11164274322168,14.82315414203959,7.270850924101697,19.232573412139974,0.23454357819682894,1.360352753541608,9.80392156862745,0.5159958720330237,6.23885918003565,0.7036307345904869,0.3283610094755605,35.79135003283609,0.8443568815085841,49.01960784313725,1.172717890984145,0.09381743127873157,4.174875691903555,1.8294399099352658
Manchester United,17.527401994667724,31.499950627036643,6.319739310753432,15.206872716500445,1.6293077910536193,6.319739310753432,28.735064678582013,21.378493137158095,20.193542016391827,779.8953293176658,34.412955465587046,109.31174089068827,15.79934827688358,98.05470524340872,15.35499160659623,10.615187123531156,20.983509430236005,0.5924755603831342,1.8267996445146641,9.87459267305224,1.3330700108620521,6.023501530561866,0.24686481682630593,0.2962377801915671,38.65903031499951,0.5924755603831342,58.062604917547155,1.3824429742273132,0.09874592673052238,4.443566702873507,1.7774266811494028
Wolverhampton Wanderers,27.81479013990673,34.53253386631135,8.716411281367979,14.87896957583833,2.498334443704197,8.216744392627138,39.91783255607373,22.707084166111482,18.26560071063735,721.241394625805,45.580723961803244,137.01976460137686,18.21008216744393,120.86386853208973,16.544525871641127,9.993337774816789,22.318454363757496,0.22207417277370642,2.442815900510771,10.82611592271819,0.6662225183211192,5.551854319342661,0.055518543193426605,0.22207417277370642,45.74727959138353,0.44414834554741284,69.73129025094383,0.7217410615145459,0.11103708638685321,4.052853653120143,1.7765933821896513
Everton,23.374613003095973,42.002063983488135,10.47471620227038,12.84829721362229,3.508771929824561,4.385964912280702,36.06811145510836,22.291021671826623,21.826625386996906,658.204334365325,46.07843137254902,125.59339525283798,16.873065015479874,119.50464396284829,17.285861713106296,8.359133126934985,24.14860681114551,0.25799793601651183,4.179566563467493,11.09391124871001,1.0319917440660473,4.8503611971104235,0.7739938080495355,0.25799793601651183,42.51805985552116,0.6707946336429309,53.25077399380805,0.9803921568627451,0.1547987616099071,3.560371517027864,1.4447884416924663
West Ham,24.543501611170786,33.83458646616541,8.16326530612245,12.889366272824919,2.738990332975295,7.572502685284641,38.829215896885074,17.776584317937704,21.106337271750807,690.9774436090225,34.5327604726101,131.2567132116004,20.730397422126742,114.33941997851772,14.930182599355533,8.807733619763695,20.891514500537056,0.26852846401718583,1.2889366272824918,10.096670247046188,0.9129967776584318,7.9484425349087005,0.26852846401718583,0.26852846401718583,45.91836734693878,0.9129967776584318,59.237379162191196,1.6111707841031149,0.21482277121374865,3.8131041890440387,1.6111707841031149
Leicester,22.637795275590552,40.354330708661415,8.65105677579776,14.66017405719022,3.315375051802735,4.973062577704103,35.01864898466639,18.182760049730625,19.94405304600083,706.485702445089,42.37463738085371,120.02693742229589,19.94405304600083,116.55615416493991,15.54082055532532,11.292996270203066,18.597181931205967,0.3626191462909241,2.4347285536676337,10.878574388727724,0.984251968503937,4.662246166597596,0.3626191462909241,0.2590136759220887,48.95358474927476,0.777041027766266,60.505594695399914,1.4504765851636965,0.20721094073767093,3.729796933278077,1.3986738499792788
Watford,23.76193648678659,31.645569620253166,5.829447035309793,13.546524539196094,1.4990006662225184,6.662225183211193,36.64223850766156,24.039529202753723,21.26360204308239,653.4532533866312,42.91583388851877,129.358205640684,15.989340439706861,115.64512547190763,15.767266266933158,8.549855651787697,23.26226959804575,0.055518543193426605,3.8862980235398625,9.826782145236509,1.2214079502553854,7.050854985565179,1.6655562958027983,0.27759271596713303,53.075727292915836,0.5551854319342661,57.29513657561626,0.6662225183211192,0.38862980235398625,4.941150344214968,1.4434821230290917
Crystal Palace,25.12988479783149,32.810029365258636,7.906031172351479,16.20736390332053,2.1459227467811157,7.962502823582562,41.50666365484526,21.798057375197647,22.70160379489496,661.0571493110458,38.90896769821549,129.94126948271966,21.063925909193586,123.10819968375876,17.675626835328664,10.334312175288005,26.824034334763947,0.621188163541902,2.5412243053986896,11.576688502371809,0.9035464196973119,6.3812965891122655,0.39530155861757393,0.28235825615540994,53.02688050598599,1.4117912807770499,51.78450417890219,0.6776598147729839,0.11294330246216398,4.404788796024396,1.4117912807770499
Newcastle United,31.100478468899524,43.61428045638572,10.428168322905165,15.2741994847258,2.5763709974236293,8.219850325113482,43.859649122807014,25.947736474052263,20.54962581278371,602.9321555637345,49.3191019506809,142.37516869095816,14.29272481904061,126.73291620660042,16.50104281683229,10.91890565574776,24.782235308551098,0.1840264998159735,2.5763709974236293,11.102932155563735,0.9814746656851919,5.827505827505828,0.858790332474543,0.368052999631947,68.70322659796344,0.9201324990798675,68.82591093117409,1.0428168322905165,0.1840264998159735,3.6191878297141455,1.2881854987118146
Bournemouth,20.357497517378352,33.76365441906653,9.26845415425356,13.240648791790797,2.5929603883923646,8.385744234800837,28.85358049211078,18.757585788370296,24.826216484607745,687.3551804038397,39.501268895509206,120.37956526536466,15.999117290080546,107.91128765309499,16.219794769943725,8.440913604766633,19.640295707823014,0.4965243296921549,2.5377910184265695,10.537349663466841,0.8827099194527197,6.068630696237449,0.6620324395895398,0.2758468498289749,56.49343484497406,0.44135495972635985,44.41134282246497,1.4895729890764646,0.2758468498289749,3.144654088050314,2.0964360587002093
Burnley,22.25321367935969,41.95973805481445,10.12612175600291,10.550569973320396,2.9711375212224107,13.461072034926024,35.47174387581858,21.828765462042202,21.707494542808632,554.2081008974047,63.66723259762309,135.5808877031288,12.551540140674268,131.21513461072036,15.522677661896676,6.487994178995877,19.039534319670143,0.12127091923356778,3.0924084404559786,8.488964346349745,0.8488964346349744,8.488964346349745,1.1520737327188941,0.18190637885035169,65.54693184574339,0.6669900557846229,72.09556148435605,0.7882609750181907,0.30317729808391947,6.427358719379092,1.5158864904195974
Southampton,31.706468815209835,38.604219800602834,9.390215627173662,14.83885926269418,3.130071875724554,8.868536981219568,40.5170415024345,24.34500347785764,20.055645722235102,612.9724089960584,44.98029214004174,133.66566195223743,16.46185949455136,121.26130303732901,15.940180848597265,12.17250173892882,21.910503130071877,0.2898214699744957,2.782286111755159,11.187108741015534,1.1592858798979828,6.607929515418503,0.6376072339438906,0.17389288198469743,61.847901692557386,1.1592858798979828,51.29840018548575,1.1013215859030838,0.23185717597959657,3.5358219336888483,1.4491073498724787
