Team,ppda_coef,deep,S,CR,CCOP,CCSP,P,DR,IBS,OBS,TBOX,FKCR,CRN,CRNCR,FKS,ALB,ATB,TOFF,BCS,oppda_coef,deep_allowed,INT,BLK,TKL,FC,AW,BR,DW,AKS,CL,PUNCH,LMT,poss
Sevilla,-0.5552198532191929,1.0567755503210772,0.4870560063390885,1.084873632461623,0.5897848307562475,-1.4203044977789718,-0.03388200797651382,0.27270657312863866,0.8110346637809077,-0.2338761275820628,0.9714500766344488,-0.7801440144569325,0.9221549865149384,0.20448166787587388,-1.232093624968705,0.24436826143001056,1.0641364255664008,2.151616363285425,1.5675693144882326,-0.5406678734751602,-0.3505709359866479,-1.0490633997580996,-0.1793860423761717,-0.7315235604474236,0.8871306457872167,-0.10991255335146233,0.4692575818636433,-0.2286731613436303,-0.1692490326428992,-0.18105127661620535,-0.4645717499317451,0.5023822672642657,0.2845435085471877
Getafe,-1.207780126892673,-0.5100279396801317,-1.1355630379386823,-0.5391091204792462,-1.219398263275393,0.13585521283103194,-1.8710284565937008,-0.4753172741223932,-0.4358229705886444,-1.8526330392036336,-0.3938843368695448,0.7122521077174613,-0.945646964137888,-1.8146498850854151,-0.9618101330735356,0.4071420226544184,-0.019819303194633892,1.6270844430984208,-0.3029279582500108,-1.5855221236114077,-0.6281354162422109,0.6864683362323228,-1.4315807906947542,-0.6486299627745983,2.4052488240445085,1.2842465396226015,0.7812660623205441,1.0176064948007983,1.4059961538546977,0.5054975819314762,2.557531450302424,-0.6649383146914749,-1.4189926095331356
Espanyol,-0.8306065925985278,0.12829940809813853,-0.2047583148646123,-1.4164331364358085,-0.04875037890197858,-1.4203044977789718,-0.16566905682193078,-0.2846445287446792,-0.4358229705886444,0.3625079977522009,-0.4142624624442312,-1.4085213290566772,-0.45714491550561,-1.3895695581461964,0.6598908182974799,0.22402154127695995,1.147517635471096,0.5780206027244144,-0.12478536084636838,-0.5893929696221909,0.20455802452447866,-0.18129753176288765,0.5795198656956965,0.21346345302278447,0.8155212977562122,-0.5598792447346258,-1.0724313803939758,-0.17966216363008586,-1.3944397332521412,0.7801171253505484,-0.4645717499317451,-1.2485986056693454,-0.08049994532716756
Athletic Club,-1.3678495776167787,-0.103819627457596,-1.3116612287905334,0.29154872441579593,-0.9888161042321448,0.04940189557492038,-0.4094167843324796,-0.6806571537599313,-0.5041439368554688,-2.1082262357754606,-0.3225608973581422,0.8693464363673973,-1.0893240372650288,-0.9290658706287096,-1.907802354706628,0.3867953025013678,-0.019819303194633892,-0.00479264192781236,-0.5701418543554743,-0.23060205488585295,-0.8316827017629574,0.6470244331416317,-0.9762372458516336,-0.002059900926562573,1.517292908460055,1.985014337678348,0.01042158119173193,1.7387683183001024,0.8809144250221654,-0.14290967336355634,0.6488346922597905,1.086042558242136,-0.06021975344525781
Real Sociedad,-0.8004670735916362,-0.4171803254578376,-0.7959450984386837,-0.641774696814589,-0.5808630536171671,-0.4693180079617477,-0.020178487410729768,1.0793989574189673,-0.6578661109558248,-0.7166632766621799,-0.5416257472860211,1.0264407650173333,-0.3709386716293261,-0.1143285773285408,-0.5563848952307818,-0.2846464625493152,0.313705536424146,1.0442711984461948,-0.035714062144547365,-0.6693078225635934,-0.4060838320377603,0.13425369296264333,-0.36911251939413897,-1.0299405120695937,0.2569683831143793,0.21465358469541,-0.017108578848581017,0.9405892126795129,0.35583269618963304,0.0020284189965097976,-0.4645717499317451,-0.08127802371360465,0.34538408419291355
Alaves,-0.35576133057445397,-1.171567191013975,-0.7833666562349805,0.31021519284040416,-0.9178677476034528,-0.29641137344952523,-1.404817193089673,-0.915331301917118,-0.6578661109558248,-0.7166632766621799,-0.8371085681189749,0.7122521077174613,-1.3192073542684533,-1.4958396398810012,-0.5563848952307818,-0.18291286178406016,-1.1871562418603636,-0.9372938333713744,-0.9264270491627588,-1.2478825130925555,0.7411826863519011,-0.556014611124456,-0.06555015616539141,0.031097538142568437,1.1019586898802298,1.4834121243331833,-0.3658239393592331,1.2626614833685244,1.2309689109105204,1.6192323969088265,0.4897766290895713,1.6697028492200066,-1.0945095394225977
Real Betis,-1.0174885770136843,0.12829940809813853,-0.6072684653831295,-0.9871043626698311,-0.4034921620454379,-0.7286779597300816,1.4393922349789925,1.5487472537333398,-0.6578661109558248,-0.2906746157091352,0.3753899035748699,-0.7801440144569325,-0.1410553546259016,-0.8936425100504409,1.4707412939829867,-0.12187270132490732,0.313705536424146,0.2866139803983007,-0.4810705556536529,0.03040954054038687,-0.18403224783330965,-1.1279512059394818,-1.469526086098348,-0.4662640478943833,-0.5593781844390697,-1.570460174562387,-2.008456821764673,-0.2216715902416951,1.2309689109105204,-1.1269630372819002,-0.6236298131019646,2.253363140197877,1.9069588590998752
Eibar,-1.7959822766534408,0.058663697431418124,0.5122128907464957,3.3715160144760654,-0.11969873553067058,2.3836414614899257,-0.5202112059281837,0.11136809627057334,0.9135161131811442,-0.4042715919632809,0.7472906953128975,1.7333652439420464,0.9221549865149384,1.2317591246456516,-0.0158179114404435,2.7334503601532467,-1.0203938220509736,1.0442711984461948,0.3205711326627371,-0.2495246698944947,-0.9797170912325908,-0.989897545122062,-2.49404906199537,-0.06837477906482238,0.6866244713004047,2.4718635447486563,2.6716703850888126,1.8858013114407377,3.5063230691848264,-1.1498479992334891,-0.30551368676152585,1.6697028492200066,0.4062246598386394
Leganes,0.07463647795660536,-0.8698124447915204,-0.9091510782720162,0.4502137060249609,-0.7937081235032424,-0.12350473893730204,-1.0940096840869875,-1.2526753898930731,-0.2650205549215822,-1.625439086695343,-0.7861632541822587,0.7122521077174613,-1.4916198420210218,-1.2124527552548552,-0.8266683871259509,0.5495690637257747,-0.9370126121462786,0.05348868253740996,-1.193640945268222,-0.5542234961023007,-0.7391612083444362,0.2723073537800632,-1.3177449044839742,-0.5823150846363374,0.9587399938182212,1.911249306304059,-0.3015868992651663,0.5064918043595442,0.005778210301278207,0.5817807884367743,2.0803572607917653,-0.6649383146914749,-1.1147897313045063
Levante,-0.5794635810535762,-0.27790890412439684,-0.6198469075868326,-0.20311268883630826,-0.8114452126604152,-1.2473978632667493,-1.0814724205906314,0.9327276148207256,-0.4529032121553505,-0.6030663004080351,-0.3225608973581422,0.08387479311771659,0.31871127938094845,0.5941386342368234,1.6058830399305717,-0.7390565459674537,0.4804679562335361,0.6363019271896366,0.765927626171843,-1.2608476470823562,1.2037901534445064,0.07508783832660587,1.2245898875567849,-1.1957277074152444,0.3858652095701868,-1.4524361243635244,-0.08134561894265034,-1.208893115614529,0.5308599391338107,0.04779834289968885,0.6488346922597905,1.086042558242136,-0.6889057017844251
Villarreal,-0.38183047825532734,0.023845842098058127,0.03423208700575703,-0.7257738047253235,0.16409469098409618,-0.5557713252178585,-0.2228156532239252,0.2140380360893424,0.4352693493133713,-0.6314655444715713,0.2836883384887802,-1.4870684933816456,-0.6582928178836066,-0.5039855436894909,-1.6375188628114583,0.4749644231645884,0.6472303760429259,1.2191151718418631,-0.3029279582500108,-0.2617667760066465,0.6116525955659716,-0.556014611124456,0.8830822289244441,0.4124080874375639,0.6293369928756015,-0.3680901631614746,-1.1366684204880426,-0.38970929668813603,0.35583269618963304,0.261391321114523,-0.14645562359130632,-0.6649383146914749,-0.3035820560281624
Celta Vigo,-0.5134170667853665,-0.40557437368005095,-0.494062485549796,-0.3431112020208661,-0.1374358246878434,-1.1609445460106378,0.14601314498282628,0.6687191981438912,-0.2479403133548761,-0.7166632766621799,-0.4906804333493055,0.3195162860926209,-0.8019698910107473,-0.9290658706287096,0.25446558045472595,-0.1286549413759236,-0.5201065626228037,0.9277085495157492,-0.3029279582500108,-0.12112299675301595,0.33408811531040805,-0.7137902234872222,-0.5208937010085125,-0.15126837673764765,-0.22997518349645024,-0.0656535345268886,-1.1091382604477298,0.4504792355440646,0.8809144250221654,0.16222315265763493,-0.14645562359130632,-0.6649383146914749,0.3048237004290963
Real Valladolid,-0.27872522151855256,-1.055507673236108,-0.9846217314942386,1.0102077587631926,-0.829182301817588,-0.5557713252178585,-0.7345109424356635,-0.6659900195001072,-1.1019523916901857,-0.4042715919632809,-0.9033374762367063,0.476610614742557,0.2899758647555205,-0.4331388225329543,0.5247490723498949,0.2986261818381462,-1.0203938220509736,1.2773964963070852,-1.371783542671864,-0.5857060597575502,0.2415666218918869,-0.6151804657604936,-0.2173313377797649,1.1750291860275548,0.6723026016942044,-0.5525027415971966,-0.19146625910390708,0.14941167816085882,-1.2194124903079635,-0.06662646685825828,-0.4645717499317451,1.6697028492200066,-0.5063839748472486
Girona,-0.2996058151671824,-0.6144815056802121,-1.1732983645497936,0.44088047181265794,-1.237135352432566,-0.0370514216811912,-0.41233242700605055,-0.21130885744555836,-0.8969894928897113,-1.1994504257422978,-0.6944616890961698,0.8693464363673973,-1.5778260858973063,-1.354146197567928,0.11932383450714153,0.18332810097085772,-0.10320051309932894,-0.8207311844409293,-0.4810705556536529,-0.58035336956266,0.5746439981985628,0.2723073537800632,0.2000669116597624,-0.4994214869635121,0.901452515393418,0.6056082509791425,-0.19146625910390708,0.7795530773350092,-0.5193035185312539,0.43684269607670817,-0.4645717499317451,-0.08127802371360465,-0.3035820560281624
SD Huesca,-0.7041647982469993,-0.6841172163469326,-0.26765052588313065,0.6928777955448615,-0.3680179837310916,0.13585521283103194,-1.1301636532392698,-0.26997739448485464,-0.14545886395463895,-0.4042715919632809,-0.2665210520277542,0.005327628792748253,-0.6582928178836066,-0.3977154619546862,-0.15095965738802794,-0.06761478091677077,-0.8536314022415837,1.1608338473766404,-0.3029279582500108,-0.8597854434907762,0.5376354008311546,0.3511951599614456,-0.4450031102013255,1.108714307889295,1.5029710388538535,0.5834787415668551,-0.1822895390904686,0.7515467929272684,-1.2194124903079635,0.7190905601463105,-0.7826878762721841,2.253363140197877,-0.8511472368396953
Rayo Vallecano,-0.943076630939322,-1.1251433839028282,-0.4185918323275745,0.8142098403048112,-0.4389663403597836,0.6545751163676993,-0.6283815491176734,2.9567921426764587,-0.8115882850561802,0.39090724181573705,-0.7606905972139006,0.08387479311771659,-0.1410553546259016,0.0982115861410686,0.25446558045472595,-0.6237584651001643,-0.5201065626228037,-0.17963661532348033,-0.4810705556536529,-1.14477824526786,0.4266096087289293,0.31175125687075445,-1.5833619723091283,0.11399113581539372,1.3311086035794433,-1.0393519486675051,0.19395598146049647,0.5625043731750239,0.1808054532454558,0.5512675058346553,-0.14645562359130632,0.5023822672642657,-0.10078013720907618
Paris Saint Germain,-1.5475160423496566,2.658396895655646,0.8769877146539017,-0.9964375968821352,0.5543106524419006,-0.7286779597300816,2.1630547465593533,1.7834214018905268,1.682126983682923,-0.8018610088527893,1.990356355368772,-1.2514270004067412,1.3531862058963604,0.2753283890324099,1.2004578020878178,-1.6953523931608494,4.732909661372981,1.0442711984461948,3.9724943794374026,1.6185436200208998,-1.8124105319992805,-1.5026682853010505,-0.9762372458516336,0.95950583207821,-0.0008252697972367443,-2.0425563753578366,-0.2648800192114124,-0.6767737118674695,-1.0443852473637862,-2.309352738114019,-1.2598620657828423,-0.08127802371360465,2.1097607779189613
Lille,-0.09707426932462436,-0.3939684219022643,0.08454585582057135,-1.1177696416420857,0.07540924519823193,0.3087618473432544,-0.02221943728222948,0.434045049986704,-0.23086007178817006,0.5897019502604913,-0.4652077763809474,0.7907992720424296,-0.7732344763853194,-0.29144538021988153,0.7950325642450643,-1.4715384714772886,1.0641364255664008,-2.0446389982106044,1.0331415222773064,-0.2336086884280185,-1.257281571488154,-0.6151804657604936,-0.5208937010085125,-0.2838981330141672,0.07078407823376766,-0.8106803514072088,0.04712846124548583,-0.24967787464943586,0.35583269618963304,-0.829458531911238,-1.2598620657828423,-0.6649383146914749,0.2237029329014618
Lyon,-1.2638697365993374,0.3952362989872335,2.2857732414687097,-0.12844681513787784,1.8313810717583527,0.8274817508799224,1.2688271385750798,1.856757073189648,1.904170124050104,1.9528656653102348,1.3739180567345062,-0.30886102850712377,1.0370966450166508,0.7712554371281648,3.768150975091925,-0.9289592673959294,1.2308988453757908,1.1608338473766404,0.4987137300663792,0.5860366139290418,-1.4423245583251962,-1.1673951090301729,0.6554104565028835,-0.06837477906482238,-0.4591250971956637,-0.4418551945357628,-0.23734985917109944,0.5975122286846999,0.1808054532454558,-1.3252993741956745,-0.9417459394424036,0.5023822672642657,1.663596556516974
Saint-Etienne,-0.6699142731055765,-0.3823624701244776,0.08454585582057135,0.7022110297571657,0.004460888569539957,0.13585521283103194,0.12093861799011453,-0.32864593152415195,0.04242379327912925,0.1637132893074457,0.05443442577355784,0.633704943392493,0.9508904011403664,0.9483722400195062,-0.2861014033356127,0.5360045836237413,0.2303243265194511,-0.8207311844409293,0.3205711326627371,-0.01111477563291259,-0.8316827017629574,0.4103610145974831,-0.8244560642372596,0.5118804046449547,-0.2729407923150531,-0.4787377102229074,-0.6319488197489415,-0.3476998700765248,-0.6943307614754315,-0.4175292167826296,0.4897766290895713,0.5023822672642657,0.3048237004290963
Marseille,-1.1727282088767366,-0.5680576985690651,0.4996344485427917,1.2155389114338768,0.14635760182692334,2.124281509721592,0.3667272953721631,0.28737370738846324,0.5548310402803145,0.19211253337098286,0.03915083159254324,1.18353509366727,0.9796258157657952,1.2317591246456516,0.11932383450714153,-0.779749986273555,0.4804679562335361,-1.6949510514192692,-0.035714062144547365,0.4241140616549542,-1.6643761425296468,-0.22074143485357886,-0.7865107688336663,2.2526459557742835,0.4001870791763881,0.19252407528312265,-0.8888969801252113,1.3116724810820688,0.1808054532454558,-1.0888214340292512,-0.14645562359130632,2.253363140197877,0.7104275380672688
Montpellier,-0.06719401971052544,-0.44039222901341135,0.222908720061312,0.4968798770864801,0.0931463343554048,0.7410284336238109,-0.32894504654191525,-0.3726473343036237,-0.23086007178817006,0.9304928790229274,-0.6231382495847672,0.476610614742557,-0.5720865740073228,-0.14975193790680882,1.2004578020878178,1.661856432092561,-0.6034877725274987,-0.9372938333713744,-0.3029279582500108,-0.23194368852875966,-0.9612127925488868,1.3570146887740773,-0.5208937010085125,1.8879141260138517,0.8871306457872167,0.5834787415668551,0.8638565424414878,1.2346551989607837,0.005778210301278207,-0.6082372330458737,1.2850669449406684,-0.6649383146914749,-0.3441424397919797
Nice,-0.2272750530985269,-1.1019314803472549,-0.6324253497905367,-1.873761612838697,-0.4389663403597836,0.5681217991115884,1.0122505833008173,2.5021109806219104,-0.9311499760231235,0.1353140452439095,-0.4499241821999321,-1.094332671756805,-0.5433511593818948,-0.4331388225329543,1.4707412939829867,-0.5423715844879609,-0.5201065626228037,-1.9863576737453819,-1.2827122439700431,0.31272962258530396,-0.25804944256812673,0.7653561424137066,-0.4070578147977322,0.3129357702301731,-0.7025968805010785,-1.127869986316652,-0.2832334592382893,0.7095373663156592,-1.0443852473637862,-0.4251575374331586,0.1716605027491325,-1.2485986056693454,0.9335096487682636
Reims,0.3652540107287645,-0.7537529270136529,-1.072670826920164,-0.5764420573284614,-0.7227597668745503,-1.2473978632667493,-0.8575510632603663,-0.18197458892591015,-0.8628290097562991,-1.0290549613610798,-0.8829593506620195,0.24096912176765264,-0.7732344763853194,-0.3977154619546862,-0.8266683871259509,-0.6101939849981309,-0.18658172300402384,0.2866139803983007,-1.1045696465664008,-0.7611644368831515,-0.9982213899162952,1.416180543410115,-0.29322192858695195,1.9210715650829824,0.8298431673624135,-0.1320420627637487,0.5334946219577101,0.6605263686021147,0.35583269618963304,0.230878038512404,0.1716605027491325,0.5023822672642657,-0.9931085800130544
Nimes,-0.3255354652445246,-0.9162362519026672,0.3612715843020519,0.3755478323265304,-0.2083841813165354,1.0003883853921451,-0.997501911591782,0.4193779157268804,-0.14545886395463895,1.0724890993406084,-0.424451525231574,1.654818079617078,0.31871127938094845,1.1609124034891154,0.7950325642450643,-0.5355893444369437,-0.2699629329087189,-1.9863576737453819,-0.035714062144547365,-0.8333679251975966,-0.7576655070281403,0.43008296614282937,0.04828573004538887,1.3242376618386422,0.1853590350833749,0.2810421129322701,0.16642582142018353,1.2486583411646541,0.35583269618963304,-0.12765303206249734,0.1716605027491325,-1.2485986056693454,-0.6686255099025165
Rennes,-0.4698430239658515,-0.4984219879023447,-0.26765052588313065,-0.30577826517165096,-0.3502808945739188,-1.506757815035083,-0.1405945298292184,0.8593919435216048,-0.5553846615555876,0.3625079977522009,-0.4448296508062604,1.1049879293423015,0.002621718501239113,0.027364864984532524,3.6330092291443408,-0.6915808656103344,-0.18658172300402384,-0.7624498599757065,-0.12478536084636838,-0.08659232393444181,-0.4245881307214644,-0.5954585142151473,0.010340434641795656,0.163727294419088,0.2283246439019777,-0.3459606537491872,-0.1455826590367172,0.39446666672858494,0.8809144250221654,-0.4404141787342186,-1.100804002612623,-0.6649383146914749,0.14258216537382729
Strasbourg,0.15515413375112747,-0.8582064930137333,-1.1229845957349784,0.2355493191419725,-0.9533419259177984,-0.5557713252178585,0.008394810790267451,-0.6659900195001072,-1.1019523916901857,-0.7166632766621799,-1.1274968575582576,-0.8586911787819008,-0.974382378763316,-0.8936425100504409,-1.232093624968705,1.9467105142352756,-0.6034877725274987,-1.8115137003497144,0.2314998339609161,0.23487272429082445,-0.8871955978140698,-0.003799967854776546,0.31390279787054265,0.11399113581539372,0.543405775238396,-0.2943251317871854,-0.31994033929204324,-0.8798192738235844,-0.1692490326428992,-0.6921487602017018,0.4897766290895713,-0.08127802371360465,-0.03993956156335031
Nantes,-0.6859449670505691,-0.7421469752358663,0.3235362576909407,0.2728822559911877,0.19956886929844248,1.1732950199043672,-0.4065011416589081,-0.8126613620983489,-0.5041439368554688,1.5836754924842624,-0.4193569938379029,2.204648229891855,-0.25599701312761336,-0.2205986590633449,0.3896073264023104,-0.74583878601847,-0.8536314022415837,0.11177000700263276,-0.3029279582500108,-0.4990309026734976,-0.8871955978140698,0.23286345068937206,-0.4829484056049193,2.1365949190323272,0.2712902527205796,0.8269033451020091,1.4144597432477817,1.5147180430381837,0.8809144250221654,-0.028484863605609225,0.6488346922597905,-1.2485986056693454,-0.03993956156335031
Angers,1.628893944978083,-0.4752100843467714,-0.4689056011423888,-0.641774696814589,-0.5453888753028213,0.5681217991115884,-0.4744356159531163,-0.18197458892591015,-0.3845822458885255,-0.4042715919632809,-0.5569093414670363,1.3406294223172062,-0.7157636471344635,-0.008058495593735506,-0.15095965738802794,-1.3087647102528808,0.2303243265194511,-1.3452631046279329,-0.21385665954818975,-0.5081634886179082,-0.4801010267725773,0.035643935235914664,-0.36911251939413897,0.5284591241795202,-0.35887200995225776,-0.4123491819860473,-0.19146625910390708,-0.28468573015911,0.8809144250221654,0.261391321114523,-0.9417459394424036,-0.08127802371360465,-1.0539491556587814
Bordeaux,-0.41815672914238505,-0.8233886376803734,-0.8085235406423876,-0.3431112020208661,-0.19064709215936254,-0.9880379114984154,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.48133142402880796,-0.5201065626228037,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418
Toulouse,0.0023271416490073357,-0.6492993610135726,-0.7204744452164621,-0.6231082283899807,-0.6340743210886861,0.3087618473432544,-0.4852234938453294,0.5220478555456495,-0.5895451446889998,-0.6882640325986437,-0.4753968391682902,-0.07321953553221942,-0.945646964137888,-0.4685621831112229,-0.15095965738802794,-0.7661855061715216,-0.6034877725274987,-0.29619926425392545,-1.1045696465664008,-0.5514204109853368,-0.38757953335405615,-0.7335121750325672,0.27595750246694944,0.3958293679029984,1.2022117771236358,0.42119567254341933,0.4325507018098919,0.8355656461504889,1.7560506397430524,0.6351790329904823,0.6488346922597905,-0.08127802371360465,-0.26302167226434403
Amiens,-0.4102806891564415,-0.9742660107916008,-1.2990827865868295,-1.0431037679436546,-1.0952386391751825,-0.3828646907056361,-0.7388844064460202,-1.2086739871136007,-1.7168410880916083,-0.09187990726438093,-1.377128895848167,1.1049879293423015,-1.5490906712718784,-1.3895695581461964,-0.15095965738802794,-1.0103461480081328,-0.2699629329087189,-0.5293245621148163,-1.193640945268222,-0.6664646513455965,-0.31356233861923904,-0.4968487564884186,0.807191638117257,-0.25074069394503623,0.6723026016942044,0.3621836474439885,-0.815483220017706,0.1634148203647292,-1.0443852473637862,0.18510811460922494,-1.2598620657828423,-0.6649383146914749,-0.5469443586110659
Monaco,-0.389106996148913,-0.5332398432357051,-0.3053858524942418,0.4875466428741773,-0.5986001427743398,0.3087618473432544,-0.17499911337735813,-0.6806571537599313,-0.3333415211884072,-0.17707763945498947,-0.3989788682632159,0.476610614742557,0.11756337700295187,0.2399050284541419,0.6598908182974799,-1.5393608719874583,-0.6868689824321936,-1.1121378067670424,-1.0154983478645798,-0.24192288682378116,-1.1277514807022244,-0.7137902234872222,-1.2418543136767874,0.6776675999906053,0.7725556889376104,-0.43447869139833467,-0.8063065000042675,-0.0886417393049302,-0.8693580044196089,0.07831162550180787,-0.14645562359130632,-0.08127802371360465,-0.06021975344525781
Dijon,-0.4153695117823492,-0.35915056656890426,-0.4814840433460928,-0.8284393810606662,-0.4212292512026108,0.3952151645993652,-0.4569417599116895,0.15536949905004507,-1.0848721501234797,0.7316981705781732,-0.9135265390240492,-0.07321953553221942,-0.6870282325090356,-0.7873724283156364,0.6598908182974799,0.5427868236747585,-0.8536314022415837,-0.8790125089061521,-0.9264270491627588,-0.3177926243828989,-0.2950580399355349,1.1992390764113112,0.04828573004538887,0.5118804046449547,1.417039821216649,0.2662891066574119,-0.0996990589695248,0.42947452223825894,1.0559416679663427,-0.16579463531514535,-0.14645562359130632,0.5023822672642657,-0.3441424397919797
Caen,0.16022302957046142,-1.531351696125364,-1.9531617811794189,-0.4551100125685118,-1.9466189187194836,-1.3338511805228606,-0.8937050324126485,-0.915331301917118,-2.041365677859026,-1.057454205424616,-1.7388406247988513,1.2620822579922375,-1.8364448175261592,-1.5312630004592689,-0.4212431492831971,1.2006641086234071,-1.0203938220509736,-1.4035444290931556,-1.371783542671864,-0.7734951749902159,-0.11001505309849316,1.2386829795020025,0.8451369335208508,1.108714307889295,1.2165336467298369,0.7900208294148645,-0.6503022597758185,0.9685954970872538,-1.0443852473637862,0.7267188807968404,-1.4189201289530615,-0.6649383146914749,-0.8511472368396953
Guingamp,0.5229307320787472,-0.9162362519026672,-0.9594648470868314,1.0475406956124078,-0.7937081235032424,0.04940189557492038,-0.924319280485146,0.2433723046089905,-1.050711666990067,-0.4610700800903532,-0.4703023077746185,1.654818079617078,0.08882796237752393,0.5232919130802873,-0.4212431492831971,-0.5084603842328759,-1.0203938220509736,-1.1704191312322652,-0.9264270491627588,-0.7866049620211463,-0.054502157047380206,-0.06296582249081402,-0.25527663318335875,0.710825039059734,0.17103716547717362,0.8269033451020091,-0.11805249899640174,1.2416567700627188,-0.34427627558707663,-0.6387505156479928,0.8078927554300102,1.6697028492200066,-0.9322680043673296
Juventus,-0.7254820308715677,0.6969910452096884,1.4933313826353811,1.6355344509875505,1.5653247344007584,1.259748337160479,1.0953463994975954,0.5807163925849458,1.1355592535483252,1.5552762484207263,0.7116289755571965,-0.2303138641821561,1.525598693648929,0.7004087159716287,0.9301743101926488,2.102702035408667,-0.6034877725274987,0.05348868253740996,1.1222128209791271,0.4133077468046013,-1.331298766222971,-0.3982389987616913,0.4277386840813229,-1.1957277074152444,-0.043790878615838615,-1.0098459361177896,-1.0907848204208528,-1.0478569802700253,-0.6943307614754315,-1.4320958633030918,-0.30551368676152585,-1.2485986056693454,0.9943502244139872
Napoli,-0.5302250093677582,1.3237124412101715,2.688283391987228,0.7395439666063808,3.49866745253261,-1.4203044977789718,1.9041456771462348,0.08203382775092519,1.5625652927159794,3.45802560067766,0.7574797581002409,-2.5081816296062307,1.8416882545286373,1.0900656823325794,0.3896073264023104,0.956503466786794,0.8139927958523159,0.6363019271896366,0.3205711326627371,1.4063038894158413,-0.9056998964977738,-1.1476731574848282,-0.4450031102013255,-1.1294128292769845,-0.9174249245940916,-2.1236979098695548,0.7262057422399132,-2.686224618122813,-0.6943307614754315,-1.5160073904589195,-0.6236298131019646,-0.08127802371360465,1.3796738701702511
Atalanta,-1.1523936622274251,1.5906493320992658,1.8832630909501933,0.9822080561262804,1.9555406958585635,0.7410284336238109,1.014291533172317,0.4633793185063532,2.27993543851764,0.4761049740063456,1.8171422879839367,-1.8012571506815178,1.4681278643980722,2.6132701871981117,-0.5563848952307818,-0.17613062173304295,0.14694311661475626,-0.17963661532348033,1.7457119118918754,0.3550867398103595,-1.2202729741207456,0.7456341908683604,-0.9003466550444466,-0.10153221813395114,-0.4161594883770609,-0.4049726788486192,1.6714079036240488,0.2544352446898848,0.005778210301278207,-1.195617923136668,0.3307185659193517,-1.2485986056693454,1.1565917594692583
Inter,-1.063742402205174,0.9407160325432096,1.7952139955242687,3.688845977694396,2.2215970332161583,0.3952151645993652,1.3909925665977108,-0.6513228852402831,1.5625652927159794,1.4132800281030444,1.2007039893496718,0.16242195744268426,3.1635173272983312,2.400730023728504,-1.3672353709162892,0.7869474655113697,-0.10320051309932894,-0.587605886580039,0.2314998339609161,1.177456127160556,-0.702152610977028,-2.173214637842805,-0.5588389964121058,-0.4828427674289466,-0.08675648743444145,-1.14262299259151,-0.5768884996683131,-1.313916682143555,-0.5193035185312539,-1.6151755589158072,-2.05515238163394,-1.2485986056693454,1.3999540620521598
AC Milan,-0.1104231498018894,0.2907827329871527,1.1914487697464926,0.5155463455110884,1.7249585368153155,-0.8151312769861925,0.8469336437093332,0.15536949905004507,0.1961459673794847,2.4356528143903526,-0.11877964161127726,-0.3874081928320921,1.1233028888929348,0.06278822556280056,-0.15095965738802794,0.08159450020560273,-0.4367253527181088,-0.6458872110452614,-0.21385665954818975,0.4354511986204537,-0.6651440136096191,-0.8912877873953333,-0.36911251939413897,-0.03521733999569135,-0.4161594883770609,-1.3786710929892347,-1.0907848204208528,-1.0618601224738955,-0.5193035185312539,-0.12765303206249734,1.4441250081108876,-0.6649383146914749,0.6901473461853601
Roma,0.4850057401534984,0.7666267558764088,1.644272689079824,1.4862027035906884,1.7604327151296617,1.6055616061849238,0.173420186114395,0.3167079759081114,1.8358491577832796,0.6465004383875637,0.8593703859736734,0.476610614742557,1.0658320596420792,0.8066787977064328,-0.6915266411783663,0.4749644231645884,0.3970867463288409,-1.4035444290931556,0.6768563274700216,0.3506566171704206,-0.20253654651701372,-0.08268777403615896,1.3384257737675649,-1.792561610659586,-0.1870095746778474,0.42119567254341933,-0.5768884996683131,-0.5857532875423157,0.005778210301278207,-0.2191928798688544,-1.2598620657828423,-1.2485986056693454,0.20342274101955315
Torino,-1.6103125403516632,-0.12703153101316936,0.34869314209834784,0.5248795797233925,0.4478881174988635,-0.4693180079617477,-0.4686043306059738,0.09670096201074876,0.02534355171242315,0.7600974146417093,-0.14425229857963534,0.476610614742557,-0.25599701312761336,-2.0626134091332933,0.7950325642450643,0.4546177030115369,-0.6034877725274987,0.05348868253740996,-1.1045696465664008,-0.8910218511239023,-0.27655374125183085,0.5878585785055942,-0.06555015616539141,-0.15126837673764765,2.0472020838894864,1.180975495698597,1.561287263462792,1.9068060247465437,-0.1692490326428992,-0.1963079179172654,-0.4645717499317451,-0.6649383146914749,0.20342274101955315
