,Home,xG,xG.1,Away,home_goals,away_goals,ppda_coef_x,deep_x,CR_x,P_x,DR_x,IBS_x,OBS_x,TBOX_x,FKCR_x,CRN_x,CRNCR_x,FKS_x,TOFF_x,BCS_x,oppda_coef_x,deep_allowed_x,INT_x,BLK_x,TKL_x,FC_x,AW_x,BR_x,DW_x,AKS_x,CL_x,PUNCH_x,LMT_x,poss_x,ppda_coef_y,deep_y,CR_y,P_y,DR_y,IBS_y,OBS_y,TBOX_y,FKCR_y,CRN_y,CRNCR_y,FKS_y,TOFF_y,BCS_y,oppda_coef_y,deep_allowed_y,INT_y,BLK_y,TKL_y,FC_y,AW_y,BR_y,DW_y,AKS_y,CL_y,PUNCH_y,LMT_y,poss_y,xG_diff,ppda_diff,deep_diff,CR_diff,P_diff,DR_diff,IBS_diff,OBS_diff,TBOX_diff,FKCR_diff,CRN_diff,CRNCR_diff,FKS_diff,TOFF_diff,BCS_diff,oppda_diff,deep_allowed_diff,INT_diff,BLK_diff,TKL_diff,FC_diff,AW_diff,BR_diff,DW_diff,AKS_diff,CL_diff,PUNCH_diff,LMT_diff,poss_diff,score
750,Guingamp,1.9,1.0,Bordeaux,1,3,0.5229307320787472,-0.9162362519026672,1.0475406956124078,-0.924319280485146,0.2433723046089905,-1.0507116669900671,-0.4610700800903532,-0.4703023077746185,1.654818079617078,0.08882796237752393,0.5232919130802873,-0.4212431492831971,-1.1704191312322652,-0.9264270491627588,-0.7866049620211463,-0.054502157047380206,-0.06296582249081402,-0.25527663318335875,0.710825039059734,0.17103716547717362,0.8269033451020091,-0.11805249899640174,1.2416567700627188,-0.34427627558707663,-0.6387505156479928,0.8078927554300102,1.6697028492200066,-0.9322680043673296,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,0.8999999999999999,0.9410874612211322,-0.09284761422229382,1.390651897633274,-0.9230924704526289,0.07333567129912086,0.3928455560342421,-0.9939735422237712,0.6113437672405941,2.04222627244917,0.7471207802611305,0.6730438509870962,-0.6757087297379231,-0.34968794679133586,0.2672138961054632,-0.3922582340530044,0.7216676486644642,0.49304878863364204,-0.07589059080718705,-0.5470977446406459,-0.8449903067658515,0.8925568796288977,-1.0461460815319563,0.39208798170835957,0.35005448588835486,-1.5332924507564885,1.2724645053617554,2.3346411639114812,-0.9734492103316138,-2
751,Dijon,0.8,0.5,Bordeaux,0,0,-0.4153695117823492,-0.35915056656890426,-0.8284393810606662,-0.4569417599116895,0.15536949905004507,-1.0848721501234797,0.7316981705781732,-0.9135265390240492,-0.07321953553221942,-0.6870282325090356,-0.7873724283156364,0.6598908182974799,-0.8790125089061521,-0.9264270491627588,-0.3177926243828989,-0.2950580399355349,1.1992390764113112,0.04828573004538887,0.5118804046449547,1.417039821216649,0.2662891066574119,-0.0996990589695248,0.4294745222382589,1.0559416679663427,-0.16579463531514535,-0.14645562359130632,0.5023822672642657,-0.3441424397919797,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,0.30000000000000004,0.002787217360035843,0.46423807111146914,-0.4853281790398001,-0.4557149498791723,-0.014667134259824577,0.3586850729008295,0.19879470844475522,0.16811953599116336,0.31418865729987266,-0.028735414625428946,-0.6376204904088275,0.4054252378427539,-0.05828132446522283,0.2672138961054632,0.07655410358524295,0.48111176577630954,1.7552536875357672,0.22767177242156056,-0.7460423790554253,0.4010123489736239,0.3319426411843005,-1.0277926415050795,-0.42009426611610035,1.7502724294417742,-1.060336570423641,0.3181161263404388,1.1673205819557406,-0.3853236457562639,0
752,Rennes,1.9,0.5,Bordeaux,2,0,-0.4698430239658515,-0.4984219879023447,-0.30577826517165096,-0.1405945298292184,0.8593919435216048,-0.5553846615555876,0.3625079977522009,-0.4448296508062604,1.1049879293423015,0.002621718501239113,0.027364864984532524,3.6330092291443408,-0.7624498599757065,-0.12478536084636838,-0.08659232393444181,-0.4245881307214644,-0.5954585142151473,0.010340434641795656,0.163727294419088,0.2283246439019777,-0.3459606537491872,-0.1455826590367172,0.39446666672858494,0.8809144250221654,-0.4404141787342186,-1.100804002612623,-0.6649383146914749,0.14258216537382729,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,1.4,-0.05168629482346643,0.3249666497780287,0.037332936849215126,-0.13936771979670123,0.6893553102117351,0.8881725614687216,-0.1703954643812171,0.6368164242089522,1.4923961221743935,0.6609145363848458,0.17711680289134135,3.378543648689615,0.05828132446522283,1.0688555844218537,0.3077544040337,0.35158167499038007,-0.039443903090691235,0.18972647701796735,-1.094195489281292,-0.7877028283410474,-0.2803071192222986,-1.0736762415722718,-0.4551021216257743,1.575245186497597,-1.3349561138427142,-0.6362322526808778,0.0,0.1014009594095431,2
753,Caen,0.5,1.1,Bordeaux,0,1,0.16022302957046142,-1.531351696125364,-0.4551100125685118,-0.8937050324126485,-0.915331301917118,-2.041365677859026,-1.057454205424616,-1.7388406247988513,1.2620822579922375,-1.8364448175261592,-1.5312630004592689,-0.4212431492831971,-1.4035444290931556,-1.371783542671864,-0.7734951749902159,-0.11001505309849316,1.2386829795020025,0.8451369335208508,1.108714307889295,1.2165336467298369,0.7900208294148645,-0.6503022597758185,0.9685954970872538,-1.0443852473637862,0.7267188807968404,-1.4189201289530615,-0.6649383146914749,-0.8511472368396953,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,-0.6000000000000001,0.5783797587128465,-0.7079630584449905,-0.11199881054764571,-0.8924782223801314,-1.0853679352269876,-0.5978084548347169,-1.5903576675580342,-0.6571945497836387,1.6494904508243295,-1.1781519996425525,-1.38151106255246,-0.6757087297379231,-0.5828132446522263,-0.17814259740364213,-0.37914844702207406,0.6661547526133513,1.7946975906264586,1.0245229758970225,-0.14920847581108498,0.20050617448681174,0.8556743639417531,-1.578395842311373,0.11902670873289456,-0.35005448588835475,-0.16782305431165512,-0.9543483790213164,0.0,-0.8923284428039795,-1
754,Amiens,1.5,0.6,Bordeaux,0,0,-0.4102806891564415,-0.9742660107916008,-1.0431037679436546,-0.7388844064460202,-1.2086739871136007,-1.7168410880916083,-0.09187990726438093,-1.377128895848167,1.1049879293423015,-1.5490906712718784,-1.3895695581461964,-0.15095965738802794,-0.5293245621148163,-1.193640945268222,-0.6664646513455965,-0.31356233861923904,-0.4968487564884186,0.807191638117257,-0.25074069394503623,0.6723026016942044,0.3621836474439885,-0.815483220017706,0.1634148203647292,-1.0443852473637862,0.18510811460922494,-1.2598620657828423,-0.6649383146914749,-0.5469443586110659,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,0.9,0.00787603998594355,-0.1508773731112274,-0.6999925659227885,-0.737657596413503,-1.3787106204234705,-0.27328386506729907,-0.6247833693977989,-0.2954828208329543,1.4923961221743935,-0.8907978533882718,-1.2398176202393876,-0.40542523784275386,0.29140662232611303,0.0,-0.27211792337745466,0.4626074670926054,0.05916585463603746,0.9865776804934288,-1.5086634776454162,-0.3437248705488207,0.4278371819708771,-1.7435768025532608,-0.68615396798963,-0.35005448588835475,-0.7094338204992706,-0.7952903158510972,0.0,-0.5881255645753501,0
755,Monaco,1.3,1.8,Bordeaux,1,1,-0.389106996148913,-0.5332398432357051,0.4875466428741773,-0.17499911337735813,-0.6806571537599313,-0.3333415211884072,-0.17707763945498947,-0.3989788682632159,0.47661061474255706,0.11756337700295187,0.2399050284541419,0.6598908182974799,-1.1121378067670424,-1.0154983478645798,-0.2419228868237812,-1.1277514807022244,-0.7137902234872222,-1.2418543136767874,0.6776675999906053,0.7725556889376104,-0.43447869139833467,-0.8063065000042675,-0.0886417393049302,-0.8693580044196089,0.07831162550180787,-0.14645562359130632,-0.08127802371360465,-0.06021975344525781,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,-0.5,0.029049732993472077,0.29014879444466835,0.8306578448950435,-0.17377230334484095,-0.8506937870698009,1.110215701835902,-0.7099811015884074,0.6826672067519968,0.8640188075746491,0.7758561948865584,0.3896569663609507,0.4054252378427539,-0.29140662232611314,0.17814259740364213,0.15242384114436064,-0.35158167499037996,-0.15777561236276616,-1.0624682713006157,-0.5802551837097746,-0.24347178330541475,-0.36882515687144607,-1.734400082539822,-0.9382105276592895,-0.17502724294417737,-0.8162303096066876,0.3181161263404388,0.5836602909778703,-0.101400959409542,0
756,Strasbourg,0.4,0.7,Bordeaux,1,0,0.15515413375112747,-0.8582064930137333,0.2355493191419725,0.008394810790267451,-0.6659900195001072,-1.1019523916901857,-0.7166632766621799,-1.1274968575582576,-0.8586911787819008,-0.974382378763316,-0.8936425100504409,-1.2320936249687051,-1.8115137003497144,0.2314998339609161,0.23487272429082445,-0.8871955978140698,-0.003799967854776546,0.31390279787054265,0.11399113581539372,0.543405775238396,-0.2943251317871854,-0.31994033929204324,-0.8798192738235844,-0.1692490326428992,-0.6921487602017018,0.4897766290895713,-0.08127802371360465,-0.03993956156335031,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,-0.29999999999999993,0.5733108628935125,-0.034817855333359904,0.5786605211628386,0.009621620822784624,-0.8360266528099768,0.34160483133412356,-1.2495667387955978,-0.04585078254304498,-0.4712829859498087,-0.3160895608797094,-0.7438905721436321,-1.4865592054234311,-0.9907825159087851,1.425140779229138,0.6292194522589662,-0.1110257921022253,0.5522146432696795,0.4932888402467144,-1.1439316478849861,-0.4726216970046292,-0.2286715972602968,-1.2480339218275978,-1.7293880621779436,0.5250817288325322,-1.5866906953101974,0.9543483790213164,0.5836602909778703,-0.08112076752763449,1
757,Toulouse,1.9,1.5,Bordeaux,2,1,0.0023271416490073357,-0.6492993610135726,-0.6231082283899807,-0.4852234938453294,0.5220478555456495,-0.5895451446889998,-0.6882640325986437,-0.4753968391682902,-0.07321953553221942,-0.945646964137888,-0.4685621831112229,-0.15095965738802794,-0.29619926425392545,-1.1045696465664008,-0.5514204109853368,-0.38757953335405615,-0.7335121750325672,0.27595750246694944,0.3958293679029984,1.2022117771236358,0.4211956725434193,0.4325507018098919,0.8355656461504889,1.7560506397430524,0.6351790329904823,0.6488346922597905,-0.08127802371360465,-0.26302167226434403,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,0.3999999999999999,0.4204838707913924,0.17408927666680085,-0.2799970263691146,-0.48399668381281225,0.35201122223577985,0.8540120783353095,-1.2211674947320617,0.6062492358469225,0.31418865729987266,-0.28735414625428135,-0.31881024520441403,-0.40542523784275386,0.5245319201870038,0.08907129870182118,-0.15707368301719493,0.3885902723577883,-0.1774975639081111,0.4553435448431211,-0.8620934157973815,0.18618430488061066,0.4868492070703079,-0.4955428807256627,-0.014003142203870333,2.450381401218484,-0.25936290211801327,1.1134064421915357,0.5836602909778703,-0.30420287822862824,1
758,Nimes,1.2,1.0,Bordeaux,2,1,-0.3255354652445246,-0.9162362519026672,0.3755478323265304,-0.9975019115917819,0.4193779157268804,-0.14545886395463895,1.0724890993406084,-0.424451525231574,1.654818079617078,0.31871127938094845,1.1609124034891154,0.7950325642450643,-1.9863576737453816,-0.035714062144547365,-0.8333679251975966,-0.7576655070281403,0.43008296614282937,0.04828573004538887,1.3242376618386422,0.1853590350833749,0.2810421129322701,0.16642582142018353,1.248658341164654,0.35583269618963304,-0.12765303206249734,0.1716605027491325,-1.2485986056693454,-0.6686255099025165,-0.41815672914238505,-0.8233886376803734,-0.3431112020208661,-0.0012268100325171724,0.17003663330986965,-1.4435572230243092,0.532903462133418,-1.0816460750152126,-0.3874081928320921,-0.6582928178836066,-0.14975193790680882,0.25446558045472595,-0.8207311844409293,-1.193640945268222,-0.39434672796814185,-0.7761698057118445,-0.556014611124456,-0.1793860423761717,1.25792278370038,1.0160274722430251,-0.0656535345268886,0.9280935825355546,0.8495687883543592,-0.6943307614754315,0.8945419351084956,-0.4645717499317451,-0.6649383146914749,0.04118120596428418,0.19999999999999996,0.09262126389786046,-0.09284761422229382,0.7186590343473964,-0.9962751015592648,0.24934128241701073,1.2980983590696702,0.5395856372071904,0.6571945497836387,2.04222627244917,0.9770040972645551,1.3106643413959242,0.5405669837903384,-1.1656264893044523,1.1579268831236746,-0.43902119722945476,0.01850429868370418,0.9860975772672854,0.22767177242156056,0.06631487813826231,-0.8306684371596502,0.3466956474591587,-0.761667761115371,0.3990895528102947,1.0501634576650645,-1.022194967170993,0.6362322526808776,-0.5836602909778705,-0.7098067158668007,1
759,Bayern Munich,2.8,0.7,Hoffenheim,3,1,-0.8988500863455772,2.9738057027931437,1.6113778447909983,2.3709400691849774,2.120765489866482,3.1882024018295456,0.9872913671499998,3.3970463766566885,0.7399746363027438,3.73146434577738,3.892678622201447,1.5104888663205118,1.4145290244605508,2.468761277824305,5.209414401240216,-2.4143444832986,-0.8414028511335763,-1.9181734023408343,-2.081226374320248,-1.795271285162403,-0.7160875464684148,1.3604790372863789,-0.9481875563483608,0.4073112970555678,-3.0838516465148675,-1.6808981153510705,-0.5962723981058432,2.4748042317933168,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,2.0999999999999996,-0.1625951033203511,1.6473624493999632,1.1578700561028703,1.9434645011669966,1.1966656010809469,0.8399459970450809,-0.5713259688076132,1.776493064805021,2.106912172481497,3.3721854222193572,3.1276743663517994,1.9635300734737289,1.43303491920371,0.9955027501968239,4.4342726292530505,-3.102191249915118,-1.410699592890611,-1.8236062555726946,-2.03820728395535,-2.5450804753136946,-0.057710289251650004,0.6666617186233063,-0.3286619846673011,0.7824747331622051,-2.2081744659563016,-0.8888538824218147,-1.3046524151270047,1.9063380368994083,2
760,Werder Bremen,2.5,1.3,Hoffenheim,1,1,0.3444404987012104,0.3535914131963514,0.5578204063550529,0.4001028285649248,-1.40366059550891,0.6110953654412297,-0.06013957566395808,0.15153020057059344,0.8277626434894733,-0.0903457994045573,0.6462318115578061,-1.057204306683595,-1.7120926174384519,0.2786552273912918,1.1359163261219922,0.0053646916351919975,0.7235920097294446,0.11748009225194173,-0.450660547155969,0.2055781451156587,-0.07303003766431773,0.22202594856042607,-1.2846748263648842,-0.7664008026877397,0.5737037430420954,0.2745804259769214,0.05605380945765902,0.2439831247833704,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,1.2,1.0806954817264365,-0.9728518401968291,0.10431261766692501,-0.027372739453055905,-2.327760484294445,-1.737161039343235,-1.618756911621571,-1.469023111281074,2.194700179668226,-0.44962472296258016,-0.1187724442918413,-0.604163099530378,-1.6935867226952928,-1.1946033002361895,0.36077455413482684,-0.6824820749813258,0.1542952679724099,0.21204723902008138,-0.40764145679107044,-0.5442310450356327,0.5853472195524471,-0.47179137010264655,-0.6651492546838245,-0.39123736658110236,1.4493809236006614,1.0666246589061772,-0.6523262075635023,-0.324483070110538,0
761,Freiburg,2.1,2.3,Hoffenheim,2,4,1.511865526508978,-0.839773510778425,-0.7982436233149771,-0.4285742717817676,-0.8790948525693172,-0.5533752213712693,0.7968493775474618,-0.8961451966221112,0.1254585859956407,-0.5078544707269543,-0.2643569280129702,0.1511218923771612,-0.9304372069637016,-0.41819669774648494,0.02631747463249711,0.8946595166108592,-0.003799967854776546,0.7960312571161999,0.16080163803063674,0.013496599808964522,-0.2296722513473669,-1.3471931737375085,-0.463019864696631,0.016073930474465238,1.3239715152589089,0.4523512024612843,-1.2485986056693454,-0.9322680043673296,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,-0.19999999999999973,2.2481205095342043,-2.1662167641716055,-1.251751412003105,-0.8560498397997482,-1.8031947413548524,-2.901631626155734,-0.7617679584101512,-2.5166985084737785,1.4923961221743938,-0.8671333942849773,-1.0293611838626175,0.6041630995303783,-0.9119313122205426,-1.8914552253739663,-0.7488242973546683,0.2068127499943413,-0.5730967096118113,0.8905984038843395,0.20382072839553525,-0.7363125903423268,0.42870500586939786,-2.041010492400581,0.15650570698442873,0.3912373665811026,2.1996486958174746,1.24439543539054,-1.9569786226905068,-1.500734199261238,-2
762,Wolfsburg,0.5,1.8,Hoffenheim,2,2,-0.07416970313621814,-0.3209191960067833,0.609976715188516,0.008411961629523838,-0.7151680579006939,0.01931523115946796,-0.4410235548690332,-0.21857252126378612,0.03767057880891196,0.1344665620767333,-0.2643569280129702,-0.4530412071532171,0.04663205612973712,0.9755071525290686,0.5591998893506622,-0.490985908351227,1.2305621759245071,-0.4762521770042851,-0.6730104326783699,-1.0589586948200764,0.14132246527038148,0.3758709605504185,-0.2752130163153165,-0.7664008026877397,0.2838275583219631,0.8078927554300102,1.3607062245846635,0.5076256192481825,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,-1.3,0.6620852798890079,-1.6473624493999637,0.15646892650038813,-0.41906360638845686,-1.6392679466862292,-2.328941173624997,-1.999640890826646,-1.8391258331154536,1.404608114987665,-0.22481236148128958,-1.0293611838626175,0.0,0.06513795087289614,-0.4977513750984126,-0.21594188263650316,-1.178832674967745,0.6612654341674724,-0.3816850302361455,-0.6299913423134714,-1.8087678849713678,0.7996997224871463,-0.3179463581126541,0.3443125553657432,-0.39123736658110236,1.159504738880529,1.599936988359266,0.6523262075635021,-0.06084057564572587,0
763,Hertha Berlin,3.2,1.6,Hoffenheim,3,3,0.4490799005874405,-0.15229154370599934,-0.7147935291814371,-0.20242330534818329,0.10446591544242073,0.15294300341663944,-1.3932335028817229,-0.4007769381668652,-0.5768454714981919,-0.7968989354886133,-0.30394774277691755,-0.4530412071532171,0.5677356631129044,0.7764066024897036,0.3097373746039511,0.9567033416091619,0.17253748125654916,0.4567556746840712,-0.7285979040589701,0.36564609953790295,0.7596469929666277,-0.547199111389541,0.2490811020825231,-0.17954475281608606,0.4969718117926483,-0.9698150094136186,-1.2485986056693454,-0.2833018641462538,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,1.6,1.1853348836126667,-1.4787347970991798,-1.168301317869565,-0.629898873366164,-0.8196339733431144,-2.1953134013678253,-2.951850838839336,-2.021330250018533,0.7900920646805611,-1.1561778590466363,-1.068951998626565,0.0,0.5862415578560634,-0.6968519251377776,-0.46540439738321426,0.26885657499264404,-0.39675926050048554,0.5513228214522108,-0.6855788136940716,-0.3841630906133884,1.4180242501833926,-1.2410164300526136,0.8686066737635828,0.19561868329055127,1.3726489923512142,-0.1777707764843629,-1.9569786226905068,-0.8517680590401622,0
764,Fortuna Duesseldorf,1.5,2.1,Hoffenheim,2,1,2.444471912304426,-0.5544036376540221,-0.620912173281204,-0.4582280728559121,-0.944665570436766,-0.0570434958446306,-0.15536057046522664,-0.6000630191546075,-0.3134814499380043,-0.7326668322082449,-0.3435385575408642,-0.15095965738802794,-1.060713108709493,0.3782055024109742,-0.16796121027013095,0.35694636662557205,1.1644356325077605,0.2447084356639897,1.087259494373976,0.3016189177690053,0.2897203519174802,-0.2600217556748873,0.3508098116224003,-0.9620194859782908,0.3861367999878928,2.2300589673049136,0.05605380945765902,-1.1350699231864148,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,-0.6000000000000001,3.180726895329652,-1.8808468910472027,-1.074419961969332,-0.8857036408738928,-1.8687654592223013,-2.405299900629095,-1.7139779064228395,-2.220616331006275,1.0534560862407487,-1.0919457557662677,-1.1085428133905115,0.3020815497651892,-1.0422072139663339,-1.095053025216507,-0.9431029822572963,-0.33090039999094584,0.5951388907507258,0.33927558243212935,1.1302785847388745,-0.44819027238228604,0.948097609134245,-0.9538390743379599,0.97033538330346,-0.5868560498716535,1.2618139805464588,3.0221032002341692,-0.6523262075635023,-1.703536118080323,1
765,Borussia M.Gladbach,1.2,3.1,Hoffenheim,2,2,2.184873574425541,0.4054768446735158,-0.6000496497478189,0.8820585625062373,-0.2725657122954126,0.34383982092688553,0.06682175073773429,0.17430575268347825,-0.5768454714981919,0.5840912850393135,0.7650042558496474,-0.3020004322706225,0.2420459087484241,0.2786552273912918,2.138307936735455,0.4396714666233089,-1.4144995607453874,-0.1793860423761717,-1.4141767177530429,-1.4751353763179125,-1.4333439985960612,-1.1010411545535197,-2.4193412020019966,-1.157638169268842,-1.0035637326409772,-1.5031273388667072,0.05605380945765902,0.4670652354843653,-0.7362549830252261,1.3264432533931805,0.4535077886881279,0.4274755680179807,0.9240998887855352,2.3482564047844647,1.558617335957613,1.6205533118516675,-1.366937536178753,0.3592789235580229,0.7650042558496474,-0.4530412071532171,-0.018505894743159026,1.4732585276274812,0.7751417719871654,0.6878467666165179,0.5692967417570347,-0.09456714676813964,-0.04301909036489852,0.7498091901512913,-0.6583772572167648,0.6938173186630726,-0.6195255716810597,-0.3751634361066373,-0.8756771805585659,-0.7920442329292557,0.7083800170211614,0.5684661948939084,-1.9000000000000001,2.921128557450767,-0.9209664087196647,-1.0535574384359467,0.45458299448825656,-1.1966656010809478,-2.004416583857579,-1.4917955852198788,-1.4462475591681891,0.7900920646805611,0.22481236148129063,0.0,0.1510407748825946,0.26055180349158313,-1.1946033002361895,1.3631661647482898,-0.24817529999320898,-1.9837963025024221,-0.08481889560803206,-1.3711576273881443,-2.224944566469204,-0.7749667413792964,-1.7948584732165922,-1.799815630320937,-0.7824747331622046,-0.1278865520824113,-0.7110831059374515,-0.6523262075635023,-0.10140095940954308,0
